,IncidentDate,Borough,counts
6012,2022-09-28,Croydon,25
6013,2022-09-28,Ealing,11
6014,2022-09-28,Enfield,14
6015,2022-09-28,Greenwich,13
6016,2022-09-28,Hackney,16
6017,2022-09-28,Hammersmith and Fulham,11
6018,2022-09-28,Haringey,9
6019,2022-09-28,Harrow,7
6020,2022-09-28,Havering,9
6021,2022-09-28,Hillingdon,12
6022,2022-09-28,Hounslow,8
6023,2022-09-28,Islington,10
6024,2022-09-28,Kensington and Chelsea,10
6025,2022-09-28,Kingston upon Thames,10
6026,2022-09-28,Lambeth,21
6027,2022-09-28,Lewisham,3
6028,2022-09-28,Merton,3
6029,2022-09-28,Newham,23
6030,2022-09-28,Out of force,1
6031,2022-09-28,Redbridge,9
6032,2022-09-28,Richmond upon Thames,6
6033,2022-09-28,Southwark,9
6034,2022-09-28,Sutton,4
6035,2022-09-28,Tower Hamlets,22
6036,2022-09-28,Waltham Forest,7
6037,2022-09-28,Wandsworth,8
6038,2022-09-29,Barking and Dagenham,3
6039,2022-09-29,Barnet,11
6040,2022-09-29,Bexley,10
6041,2022-09-29,Brent,16
6042,2022-09-29,Bromley,8
6043,2022-09-29,Camden,19
6044,2022-09-29,City of Westminster,25
6045,2022-09-29,Croydon,31
6046,2022-09-29,Ealing,11
6047,2022-09-29,Enfield,17
6048,2022-09-29,Greenwich,11
6049,2022-09-29,Hackney,20
6050,2022-09-29,Hammersmith and Fulham,8
6051,2022-09-29,Haringey,15
6052,2022-09-29,Harrow,5
6053,2022-09-29,Havering,4
6054,2022-09-29,Heathrow,2
6055,2022-09-29,Hillingdon,8
6056,2022-09-29,Hounslow,4
6057,2022-09-29,Islington,6
6058,2022-09-29,Kensington and Chelsea,7
6059,2022-09-29,Kingston upon Thames,7
6060,2022-09-29,Lambeth,12
6061,2022-09-29,Lewisham,16
6062,2022-09-29,Merton,4
6063,2022-09-29,Newham,17
6064,2022-09-29,Out of force,6
6065,2022-09-29,Redbridge,8
6066,2022-09-29,Richmond upon Thames,6
6067,2022-09-29,Southwark,11
6068,2022-09-29,Sutton,2
6069,2022-09-29,Tower Hamlets,18
6070,2022-09-29,Waltham Forest,14
6071,2022-09-29,Wandsworth,7
6072,2022-09-30,Barking and Dagenham,5
6073,2022-09-30,Barnet,5
6074,2022-09-30,Bexley,5
6075,2022-09-30,Brent,15
6076,2022-09-30,Bromley,17
6077,2022-09-30,Camden,11
6078,2022-09-30,City of Westminster,37
6079,2022-09-30,Croydon,26
6080,2022-09-30,Ealing,11
6081,2022-09-30,Enfield,7
6082,2022-09-30,Greenwich,14
6083,2022-09-30,Hackney,9
6084,2022-09-30,Hammersmith and Fulham,11
6085,2022-09-30,Haringey,13
6086,2022-09-30,Harrow,7
6087,2022-09-30,Havering,8
6088,2022-09-30,Heathrow,2
6089,2022-09-30,Hillingdon,3
6090,2022-09-30,Hounslow,9
6091,2022-09-30,Islington,16
6092,2022-09-30,Kensington and Chelsea,4
6093,2022-09-30,Kingston upon Thames,7
6094,2022-09-30,Lambeth,14
6095,2022-09-30,Lewisham,15
6096,2022-09-30,Merton,6
6097,2022-09-30,Newham,19
6098,2022-09-30,Out of force,2
6099,2022-09-30,Redbridge,6
6100,2022-09-30,Richmond upon Thames,1
6101,2022-09-30,Southwark,6
6102,2022-09-30,Sutton,1
6103,2022-09-30,Tower Hamlets,24
6104,2022-09-30,Waltham Forest,4
6105,2022-09-30,Wandsworth,12
6106,2022-10-01,Barking and Dagenham,14
6107,2022-10-01,Barnet,15
6108,2022-10-01,Bexley,7
6109,2022-10-01,Brent,8
6110,2022-10-01,Bromley,3
6111,2022-10-01,Camden,6
6112,2022-10-01,City of Westminster,47
6113,2022-10-01,Croydon,14
6114,2022-10-01,Ealing,16
6115,2022-10-01,Enfield,4
6116,2022-10-01,Greenwich,7
6117,2022-10-01,Hackney,17
6118,2022-10-01,Hammersmith and Fulham,5
6119,2022-10-01,Haringey,4
6120,2022-10-01,Harrow,4
6121,2022-10-01,Havering,8
6122,2022-10-01,Heathrow,4
6123,2022-10-01,Hillingdon,12
6124,2022-10-01,Hounslow,4
6125,2022-10-01,Islington,23
6126,2022-10-01,Kensington and Chelsea,4
6127,2022-10-01,Kingston upon Thames,6
6128,2022-10-01,Lambeth,14
6129,2022-10-01,Lewisham,30
6130,2022-10-01,Newham,9
6131,2022-10-01,Out of force,2
6132,2022-10-01,Redbridge,9
6133,2022-10-01,Richmond upon Thames,1
6134,2022-10-01,Southwark,9
6135,2022-10-01,Sutton,1
6136,2022-10-01,Tower Hamlets,3
6137,2022-10-01,Waltham Forest,9
6138,2022-10-01,Wandsworth,3
6139,2022-10-02,Barking and Dagenham,2
6140,2022-10-02,Barnet,6
6141,2022-10-02,Bexley,4
6142,2022-10-02,Brent,5
6143,2022-10-02,Bromley,10
6144,2022-10-02,Camden,10
6145,2022-10-02,City of Westminster,34
6146,2022-10-02,Croydon,4
6147,2022-10-02,Ealing,8
6148,2022-10-02,Enfield,18
6149,2022-10-02,Greenwich,13
6150,2022-10-02,Hackney,34
6151,2022-10-02,Hammersmith and Fulham,10
6152,2022-10-02,Haringey,11
6153,2022-10-02,Harrow,1
6154,2022-10-02,Havering,6
6155,2022-10-02,Heathrow,2
6156,2022-10-02,Hillingdon,3
6157,2022-10-02,Hounslow,7
6158,2022-10-02,Islington,7
6159,2022-10-02,Kensington and Chelsea,1
6160,2022-10-02,Kingston upon Thames,3
6161,2022-10-02,Lambeth,16
6162,2022-10-02,Lewisham,11
6163,2022-10-02,Merton,5
6164,2022-10-02,Newham,9
6165,2022-10-02,Out of force,5
6166,2022-10-02,Redbridge,8
6167,2022-10-02,Southwark,12
6168,2022-10-02,Sutton,1
6169,2022-10-02,Tower Hamlets,11
6170,2022-10-02,Waltham Forest,11
6171,2022-10-02,Wandsworth,5
6172,2022-10-03,Barking and Dagenham,7
6173,2022-10-03,Barnet,17
6174,2022-10-03,Bexley,8
6175,2022-10-03,Brent,13
6176,2022-10-03,Bromley,7
6177,2022-10-03,Camden,5
6178,2022-10-03,City of Westminster,23
6179,2022-10-03,Croydon,10
6180,2022-10-03,Ealing,7
6181,2022-10-03,Enfield,12
6182,2022-10-03,Greenwich,7
6183,2022-10-03,Hackney,14
6184,2022-10-03,Hammersmith and Fulham,6
6185,2022-10-03,Haringey,5
6186,2022-10-03,Harrow,6
6187,2022-10-03,Havering,9
6188,2022-10-03,Hillingdon,16
6189,2022-10-03,Hounslow,5
6190,2022-10-03,Islington,8
6191,2022-10-03,Kensington and Chelsea,3
6192,2022-10-03,Kingston upon Thames,9
6193,2022-10-03,Lambeth,10
6194,2022-10-03,Lewisham,9
6195,2022-10-03,Merton,6
6196,2022-10-03,Newham,14
6197,2022-10-03,Out of force,5
6198,2022-10-03,Redbridge,8
6199,2022-10-03,Richmond upon Thames,1
6200,2022-10-03,Southwark,13
6201,2022-10-03,Sutton,2
6202,2022-10-03,Tower Hamlets,13
6203,2022-10-03,Waltham Forest,7
6204,2022-10-03,Wandsworth,6
6205,2022-10-04,Barking and Dagenham,7
6206,2022-10-04,Barnet,5
6207,2022-10-04,Bexley,6
6208,2022-10-04,Brent,19
6209,2022-10-04,Bromley,3
6210,2022-10-04,Camden,13
6211,2022-10-04,City of Westminster,37
6212,2022-10-04,Croydon,14
6213,2022-10-04,Ealing,10
6214,2022-10-04,Enfield,12
6215,2022-10-04,Greenwich,13
6216,2022-10-04,Hackney,14
6217,2022-10-04,Hammersmith and Fulham,11
6218,2022-10-04,Haringey,3
6219,2022-10-04,Harrow,1
6220,2022-10-04,Havering,11
6221,2022-10-04,Heathrow,5
6222,2022-10-04,Hillingdon,4
6223,2022-10-04,Hounslow,8
6224,2022-10-04,Islington,12
6225,2022-10-04,Kensington and Chelsea,6
6226,2022-10-04,Kingston upon Thames,4
6227,2022-10-04,Lambeth,13
6228,2022-10-04,Lewisham,13
6229,2022-10-04,Merton,2
6230,2022-10-04,Newham,18
6231,2022-10-04,Out of force,17
6232,2022-10-04,Redbridge,5
6233,2022-10-04,Richmond upon Thames,2
6234,2022-10-04,Southwark,8
6235,2022-10-04,Sutton,5
6236,2022-10-04,Tower Hamlets,8
6237,2022-10-04,Waltham Forest,7
6238,2022-10-04,Wandsworth,6
6239,2022-10-05,Barking and Dagenham,4
6240,2022-10-05,Barnet,13
6241,2022-10-05,Bexley,6
6242,2022-10-05,Brent,11
6243,2022-10-05,Bromley,2
6244,2022-10-05,Camden,11
6245,2022-10-05,City of Westminster,20
6246,2022-10-05,Croydon,12
6247,2022-10-05,Ealing,9
6248,2022-10-05,Enfield,16
6249,2022-10-05,Greenwich,12
6250,2022-10-05,Hackney,28
6251,2022-10-05,Hammersmith and Fulham,8
6252,2022-10-05,Haringey,9
6253,2022-10-05,Harrow,8
6254,2022-10-05,Havering,7
6255,2022-10-05,Hillingdon,7
6256,2022-10-05,Hounslow,9
6257,2022-10-05,Islington,16
6258,2022-10-05,Kensington and Chelsea,2
6259,2022-10-05,Lambeth,22
6260,2022-10-05,Lewisham,16
6261,2022-10-05,Merton,3
6262,2022-10-05,Newham,17
6263,2022-10-05,Out of force,2
6264,2022-10-05,Redbridge,5
6265,2022-10-05,Richmond upon Thames,1
6266,2022-10-05,Southwark,8
6267,2022-10-05,Sutton,13
6268,2022-10-05,Tower Hamlets,19
6269,2022-10-05,Waltham Forest,8
6270,2022-10-05,Wandsworth,2
6271,2022-10-06,Barking and Dagenham,10
6272,2022-10-06,Barnet,17
6273,2022-10-06,Bexley,10
6274,2022-10-06,Brent,17
6275,2022-10-06,Bromley,21
6276,2022-10-06,Camden,5
6277,2022-10-06,City of Westminster,43
6278,2022-10-06,Croydon,9
6279,2022-10-06,Ealing,17
6280,2022-10-06,Enfield,14
6281,2022-10-06,Greenwich,13
6282,2022-10-06,Hackney,18
6283,2022-10-06,Hammersmith and Fulham,8
6284,2022-10-06,Haringey,25
6285,2022-10-06,Harrow,5
6286,2022-10-06,Havering,16
6287,2022-10-06,Heathrow,2
6288,2022-10-06,Hillingdon,2
6289,2022-10-06,Hounslow,7
6290,2022-10-06,Islington,11
6291,2022-10-06,Kensington and Chelsea,2
6292,2022-10-06,Kingston upon Thames,1
6293,2022-10-06,Lambeth,14
6294,2022-10-06,Lewisham,21
6295,2022-10-06,Merton,3
6296,2022-10-06,Newham,21
6297,2022-10-06,Out of force,3
6298,2022-10-06,Redbridge,18
6299,2022-10-06,Southwark,24
6300,2022-10-06,Sutton,3
6301,2022-10-06,Tower Hamlets,12
6302,2022-10-06,Waltham Forest,9
6303,2022-10-06,Wandsworth,6
6304,2022-10-07,Barking and Dagenham,10
6305,2022-10-07,Barnet,5
6306,2022-10-07,Bexley,7
6307,2022-10-07,Brent,14
6308,2022-10-07,Bromley,7
6309,2022-10-07,Camden,4
6310,2022-10-07,City of Westminster,31
6311,2022-10-07,Croydon,12
6312,2022-10-07,Ealing,14
6313,2022-10-07,Enfield,14
6314,2022-10-07,Greenwich,12
6315,2022-10-07,Hackney,23
6316,2022-10-07,Hammersmith and Fulham,10
6317,2022-10-07,Haringey,22
6318,2022-10-07,Harrow,6
6319,2022-10-07,Havering,4
6320,2022-10-07,Heathrow,5
6321,2022-10-07,Hillingdon,9
6322,2022-10-07,Hounslow,7
6323,2022-10-07,Islington,10
6324,2022-10-07,Kensington and Chelsea,4
6325,2022-10-07,Lambeth,16
6326,2022-10-07,Lewisham,23
6327,2022-10-07,Merton,1
6328,2022-10-07,Newham,11
6329,2022-10-07,Out of force,1
6330,2022-10-07,Redbridge,7
6331,2022-10-07,Richmond upon Thames,2
6332,2022-10-07,Southwark,6
6333,2022-10-07,Sutton,3
6334,2022-10-07,Tower Hamlets,11
6335,2022-10-07,Waltham Forest,14
6336,2022-10-07,Wandsworth,6
6337,2022-10-08,Barking and Dagenham,14
6338,2022-10-08,Barnet,4
6339,2022-10-08,Bexley,1
6340,2022-10-08,Brent,7
6341,2022-10-08,Bromley,5
6342,2022-10-08,Camden,10
6343,2022-10-08,City of Westminster,77
6344,2022-10-08,Croydon,10
6345,2022-10-08,Ealing,9
6346,2022-10-08,Enfield,11
6347,2022-10-08,Greenwich,13
6348,2022-10-08,Hackney,5
6349,2022-10-08,Hammersmith and Fulham,9
6350,2022-10-08,Haringey,7
6351,2022-10-08,Harrow,2
6352,2022-10-08,Havering,8
6353,2022-10-08,Heathrow,1
6354,2022-10-08,Hillingdon,10
6355,2022-10-08,Hounslow,8
6356,2022-10-08,Islington,8
6357,2022-10-08,Kensington and Chelsea,4
6358,2022-10-08,Kingston upon Thames,2
6359,2022-10-08,Lambeth,15
6360,2022-10-08,Lewisham,25
6361,2022-10-08,Newham,10
6362,2022-10-08,Redbridge,12
6363,2022-10-08,Richmond upon Thames,3
6364,2022-10-08,Southwark,19
6365,2022-10-08,Tower Hamlets,1
6366,2022-10-08,Waltham Forest,9
6367,2022-10-08,Wandsworth,8
6368,2022-10-09,Barking and Dagenham,6
6369,2022-10-09,Barnet,3
6370,2022-10-09,Bexley,9
6371,2022-10-09,Brent,19
6372,2022-10-09,Bromley,14
6373,2022-10-09,Camden,6
6374,2022-10-09,City of Westminster,67
6375,2022-10-09,Croydon,8
6376,2022-10-09,Ealing,7
6377,2022-10-09,Enfield,10
6378,2022-10-09,Greenwich,6
6379,2022-10-09,Hackney,11
6380,2022-10-09,Hammersmith and Fulham,14
6381,2022-10-09,Haringey,6
6382,2022-10-09,Harrow,4
6383,2022-10-09,Havering,5
6384,2022-10-09,Heathrow,1
6385,2022-10-09,Hillingdon,10
6386,2022-10-09,Hounslow,2
6387,2022-10-09,Islington,15
6388,2022-10-09,Kensington and Chelsea,10
6389,2022-10-09,Kingston upon Thames,1
6390,2022-10-09,Lambeth,14
6391,2022-10-09,Lewisham,12
6392,2022-10-09,Merton,2
6393,2022-10-09,Newham,18
6394,2022-10-09,Redbridge,6
6395,2022-10-09,Richmond upon Thames,3
6396,2022-10-09,Southwark,13
6397,2022-10-09,Sutton,2
6398,2022-10-09,Tower Hamlets,2
6399,2022-10-09,Waltham Forest,7
6400,2022-10-09,Wandsworth,8
6401,2022-10-10,Barking and Dagenham,7
6402,2022-10-10,Barnet,6
6403,2022-10-10,Bexley,9
6404,2022-10-10,Brent,15
6405,2022-10-10,Bromley,3
6406,2022-10-10,Camden,8
6407,2022-10-10,City of Westminster,24
6408,2022-10-10,Croydon,8
6409,2022-10-10,Ealing,10
6410,2022-10-10,Enfield,16
6411,2022-10-10,Greenwich,14
6412,2022-10-10,Hackney,9
6413,2022-10-10,Hammersmith and Fulham,4
6414,2022-10-10,Haringey,7
6415,2022-10-10,Harrow,7
6416,2022-10-10,Havering,15
6417,2022-10-10,Heathrow,10
6418,2022-10-10,Hillingdon,5
6419,2022-10-10,Hounslow,8
6420,2022-10-10,Islington,9
6421,2022-10-10,Kensington and Chelsea,5
6422,2022-10-10,Kingston upon Thames,1
6423,2022-10-10,Lambeth,12
6424,2022-10-10,Lewisham,12
6425,2022-10-10,Merton,3
6426,2022-10-10,Newham,13
6427,2022-10-10,Out of force,2
6428,2022-10-10,Redbridge,4
6429,2022-10-10,Richmond upon Thames,1
6430,2022-10-10,Southwark,9
6431,2022-10-10,Sutton,4
6432,2022-10-10,Tower Hamlets,22
6433,2022-10-10,Waltham Forest,5
6434,2022-10-10,Wandsworth,7
6435,2022-10-11,Barking and Dagenham,3
6436,2022-10-11,Barnet,10
6437,2022-10-11,Bexley,6
6438,2022-10-11,Brent,15
6439,2022-10-11,Bromley,1
6440,2022-10-11,Camden,13
6441,2022-10-11,City of Westminster,38
6442,2022-10-11,Croydon,12
6443,2022-10-11,Ealing,22
6444,2022-10-11,Enfield,11
6445,2022-10-11,Greenwich,10
6446,2022-10-11,Hackney,15
6447,2022-10-11,Hammersmith and Fulham,3
6448,2022-10-11,Haringey,19
6449,2022-10-11,Harrow,4
6450,2022-10-11,Havering,6
6451,2022-10-11,Heathrow,2
6452,2022-10-11,Hillingdon,3
6453,2022-10-11,Hounslow,17
6454,2022-10-11,Islington,20
6455,2022-10-11,Kensington and Chelsea,4
6456,2022-10-11,Kingston upon Thames,2
6457,2022-10-11,Lambeth,33
6458,2022-10-11,Lewisham,17
6459,2022-10-11,Merton,1
6460,2022-10-11,Newham,19
6461,2022-10-11,Out of force,8
6462,2022-10-11,Redbridge,6
6463,2022-10-11,Southwark,12
6464,2022-10-11,Sutton,4
6465,2022-10-11,Tower Hamlets,22
6466,2022-10-11,Waltham Forest,13
6467,2022-10-11,Wandsworth,3
6468,2022-10-12,Barking and Dagenham,3
6469,2022-10-12,Barnet,18
6470,2022-10-12,Bexley,8
6471,2022-10-12,Brent,5
6472,2022-10-12,Bromley,4
6473,2022-10-12,Camden,10
6474,2022-10-12,City of Westminster,32
6475,2022-10-12,Croydon,13
6476,2022-10-12,Ealing,14
6477,2022-10-12,Enfield,25
6478,2022-10-12,Greenwich,12
6479,2022-10-12,Hackney,26
6480,2022-10-12,Hammersmith and Fulham,4
6481,2022-10-12,Haringey,11
6482,2022-10-12,Harrow,9
6483,2022-10-12,Havering,9
6484,2022-10-12,Hillingdon,14
6485,2022-10-12,Hounslow,7
6486,2022-10-12,Islington,10
6487,2022-10-12,Kingston upon Thames,5
6488,2022-10-12,Lambeth,20
6489,2022-10-12,Lewisham,11
6490,2022-10-12,Merton,4
6491,2022-10-12,Newham,12
6492,2022-10-12,Out of force,1
6493,2022-10-12,Redbridge,14
6494,2022-10-12,Richmond upon Thames,2
6495,2022-10-12,Southwark,8
6496,2022-10-12,Sutton,4
6497,2022-10-12,Tower Hamlets,20
6498,2022-10-12,Waltham Forest,16
6499,2022-10-12,Wandsworth,9
6500,2022-10-13,Barking and Dagenham,8
6501,2022-10-13,Barnet,8
6502,2022-10-13,Bexley,9
6503,2022-10-13,Brent,11
6504,2022-10-13,Bromley,7
6505,2022-10-13,Camden,9
6506,2022-10-13,City of Westminster,18
6507,2022-10-13,Croydon,12
6508,2022-10-13,Ealing,12
6509,2022-10-13,Enfield,10
6510,2022-10-13,Greenwich,14
6511,2022-10-13,Hackney,25
6512,2022-10-13,Hammersmith and Fulham,7
6513,2022-10-13,Haringey,24
6514,2022-10-13,Harrow,6
6515,2022-10-13,Havering,10
6516,2022-10-13,Hillingdon,4
6517,2022-10-13,Hounslow,12
6518,2022-10-13,Islington,31
6519,2022-10-13,Kensington and Chelsea,7
6520,2022-10-13,Kingston upon Thames,2
6521,2022-10-13,Lambeth,14
6522,2022-10-13,Lewisham,33
6523,2022-10-13,Merton,2
6524,2022-10-13,Newham,23
6525,2022-10-13,Out of force,12
6526,2022-10-13,Redbridge,9
6527,2022-10-13,Richmond upon Thames,2
6528,2022-10-13,Southwark,13
6529,2022-10-13,Sutton,4
6530,2022-10-13,Tower Hamlets,12
6531,2022-10-13,Waltham Forest,10
6532,2022-10-13,Wandsworth,13
6533,2022-10-14,Barking and Dagenham,3
6534,2022-10-14,Barnet,16
6535,2022-10-14,Bexley,6
6536,2022-10-14,Brent,4
6537,2022-10-14,Bromley,6
6538,2022-10-14,Camden,21
6539,2022-10-14,City of Westminster,48
6540,2022-10-14,Croydon,12
6541,2022-10-14,Ealing,15
6542,2022-10-14,Enfield,22
6543,2022-10-14,Greenwich,16
6544,2022-10-14,Hackney,23
6545,2022-10-14,Hammersmith and Fulham,6
6546,2022-10-14,Haringey,13
6547,2022-10-14,Harrow,3
6548,2022-10-14,Havering,11
6549,2022-10-14,Heathrow,1
6550,2022-10-14,Hillingdon,11
6551,2022-10-14,Hounslow,15
6552,2022-10-14,Islington,8
6553,2022-10-14,Kensington and Chelsea,5
6554,2022-10-14,Kingston upon Thames,2
6555,2022-10-14,Lambeth,8
6556,2022-10-14,Lewisham,24
6557,2022-10-14,Merton,1
6558,2022-10-14,Newham,20
6559,2022-10-14,Out of force,11
6560,2022-10-14,Redbridge,13
6561,2022-10-14,Richmond upon Thames,2
6562,2022-10-14,Southwark,15
6563,2022-10-14,Sutton,2
6564,2022-10-14,Tower Hamlets,13
6565,2022-10-14,Waltham Forest,13
6566,2022-10-14,Wandsworth,8
6567,2022-10-15,Barking and Dagenham,9
6568,2022-10-15,Barnet,8
6569,2022-10-15,Bexley,13
6570,2022-10-15,Brent,8
6571,2022-10-15,Bromley,13
6572,2022-10-15,Camden,8
6573,2022-10-15,City of Westminster,35
6574,2022-10-15,Croydon,12
6575,2022-10-15,Ealing,8
6576,2022-10-15,Enfield,9
6577,2022-10-15,Greenwich,18
6578,2022-10-15,Hackney,46
6579,2022-10-15,Hammersmith and Fulham,8
6580,2022-10-15,Haringey,16
6581,2022-10-15,Harrow,4
6582,2022-10-15,Havering,7
6583,2022-10-15,Hillingdon,4
6584,2022-10-15,Hounslow,3
6585,2022-10-15,Islington,5
6586,2022-10-15,Kensington and Chelsea,4
6587,2022-10-15,Kingston upon Thames,5
6588,2022-10-15,Lambeth,29
6589,2022-10-15,Lewisham,13
6590,2022-10-15,Merton,4
6591,2022-10-15,Newham,18
6592,2022-10-15,Out of force,3
6593,2022-10-15,Redbridge,11
6594,2022-10-15,Richmond upon Thames,1
6595,2022-10-15,Southwark,6
6596,2022-10-15,Sutton,2
6597,2022-10-15,Tower Hamlets,13
6598,2022-10-15,Waltham Forest,13
6599,2022-10-15,Wandsworth,10
6600,2022-10-16,Barking and Dagenham,8
6601,2022-10-16,Barnet,6
6602,2022-10-16,Bexley,6
6603,2022-10-16,Brent,11
6604,2022-10-16,Bromley,7
6605,2022-10-16,Camden,13
6606,2022-10-16,City of Westminster,33
6607,2022-10-16,Croydon,11
6608,2022-10-16,Ealing,17
6609,2022-10-16,Enfield,3
6610,2022-10-16,Greenwich,15
6611,2022-10-16,Hackney,28
6612,2022-10-16,Hammersmith and Fulham,4
6613,2022-10-16,Haringey,5
6614,2022-10-16,Harrow,6
6615,2022-10-16,Havering,13
6616,2022-10-16,Heathrow,4
6617,2022-10-16,Hillingdon,7
6618,2022-10-16,Hounslow,11
6619,2022-10-16,Islington,12
6620,2022-10-16,Kensington and Chelsea,5
6621,2022-10-16,Kingston upon Thames,5
6622,2022-10-16,Lambeth,12
6623,2022-10-16,Lewisham,6
6624,2022-10-16,Merton,7
6625,2022-10-16,Newham,13
6626,2022-10-16,Out of force,3
6627,2022-10-16,Redbridge,11
6628,2022-10-16,Southwark,24
6629,2022-10-16,Sutton,9
6630,2022-10-16,Tower Hamlets,17
6631,2022-10-16,Waltham Forest,7
6632,2022-10-16,Wandsworth,5
6633,2022-10-17,Barking and Dagenham,7
6634,2022-10-17,Barnet,7
6635,2022-10-17,Bexley,2
6636,2022-10-17,Brent,8
6637,2022-10-17,Bromley,7
6638,2022-10-17,Camden,13
6639,2022-10-17,City of Westminster,42
6640,2022-10-17,Croydon,20
6641,2022-10-17,Ealing,5
6642,2022-10-17,Enfield,29
6643,2022-10-17,Greenwich,14
6644,2022-10-17,Hackney,9
6645,2022-10-17,Hammersmith and Fulham,13
6646,2022-10-17,Haringey,10
6647,2022-10-17,Harrow,2
6648,2022-10-17,Havering,14
6649,2022-10-17,Heathrow,2
6650,2022-10-17,Hillingdon,5
6651,2022-10-17,Hounslow,11
6652,2022-10-17,Islington,13
6653,2022-10-17,Kensington and Chelsea,7
6654,2022-10-17,Kingston upon Thames,3
6655,2022-10-17,Lambeth,15
6656,2022-10-17,Lewisham,11
6657,2022-10-17,Merton,5
6658,2022-10-17,Newham,14
6659,2022-10-17,Out of force,4
6660,2022-10-17,Redbridge,4
6661,2022-10-17,Richmond upon Thames,3
6662,2022-10-17,Southwark,9
6663,2022-10-17,Sutton,6
6664,2022-10-17,Tower Hamlets,8
6665,2022-10-17,Waltham Forest,7
6666,2022-10-17,Wandsworth,8
6667,2022-10-18,Barking and Dagenham,5
6668,2022-10-18,Barnet,11
6669,2022-10-18,Bexley,8
6670,2022-10-18,Brent,11
6671,2022-10-18,Bromley,14
6672,2022-10-18,Camden,11
6673,2022-10-18,City of Westminster,19
6674,2022-10-18,Croydon,25
6675,2022-10-18,Ealing,20
6676,2022-10-18,Enfield,8
6677,2022-10-18,Greenwich,20
6678,2022-10-18,Hackney,21
6679,2022-10-18,Hammersmith and Fulham,24
6680,2022-10-18,Haringey,8
6681,2022-10-18,Harrow,8
6682,2022-10-18,Havering,11
6683,2022-10-18,Heathrow,2
6684,2022-10-18,Hillingdon,15
6685,2022-10-18,Hounslow,18
6686,2022-10-18,Islington,11
6687,2022-10-18,Kensington and Chelsea,5
6688,2022-10-18,Kingston upon Thames,3
6689,2022-10-18,Lambeth,8
6690,2022-10-18,Lewisham,13
6691,2022-10-18,Merton,6
6692,2022-10-18,Newham,20
6693,2022-10-18,Out of force,8
6694,2022-10-18,Redbridge,7
6695,2022-10-18,Richmond upon Thames,3
6696,2022-10-18,Southwark,16
6697,2022-10-18,Sutton,7
6698,2022-10-18,Tower Hamlets,18
6699,2022-10-18,Waltham Forest,21
6700,2022-10-18,Wandsworth,5
6701,2022-10-19,Barking and Dagenham,14
6702,2022-10-19,Barnet,16
6703,2022-10-19,Bexley,13
6704,2022-10-19,Brent,8
6705,2022-10-19,Bromley,14
6706,2022-10-19,Camden,29
6707,2022-10-19,City of Westminster,23
6708,2022-10-19,Croydon,17
6709,2022-10-19,Ealing,15
6710,2022-10-19,Enfield,14
6711,2022-10-19,Greenwich,22
6712,2022-10-19,Hackney,14
6713,2022-10-19,Hammersmith and Fulham,11
6714,2022-10-19,Haringey,24
6715,2022-10-19,Harrow,17
6716,2022-10-19,Havering,10
6717,2022-10-19,Heathrow,4
6718,2022-10-19,Hillingdon,4
6719,2022-10-19,Hounslow,14
6720,2022-10-19,Islington,19
6721,2022-10-19,Kensington and Chelsea,15
6722,2022-10-19,Kingston upon Thames,2
6723,2022-10-19,Lambeth,20
6724,2022-10-19,Lewisham,24
6725,2022-10-19,Merton,4
6726,2022-10-19,Newham,28
6727,2022-10-19,Out of force,17
6728,2022-10-19,Redbridge,7
6729,2022-10-19,Richmond upon Thames,7
6730,2022-10-19,Southwark,13
6731,2022-10-19,Sutton,1
6732,2022-10-19,Tower Hamlets,23
6733,2022-10-19,Waltham Forest,15
6734,2022-10-19,Wandsworth,2
6735,2022-10-20,Barking and Dagenham,12
6736,2022-10-20,Barnet,10
6737,2022-10-20,Bexley,9
6738,2022-10-20,Brent,15
6739,2022-10-20,Bromley,16
6740,2022-10-20,Camden,15
6741,2022-10-20,City of Westminster,41
6742,2022-10-20,Croydon,17
6743,2022-10-20,Ealing,17
6744,2022-10-20,Enfield,20
6745,2022-10-20,Greenwich,6
6746,2022-10-20,Hackney,4
6747,2022-10-20,Hammersmith and Fulham,12
6748,2022-10-20,Haringey,22
6749,2022-10-20,Harrow,6
6750,2022-10-20,Havering,6
6751,2022-10-20,Heathrow,4
6752,2022-10-20,Hillingdon,9
6753,2022-10-20,Hounslow,9
6754,2022-10-20,Islington,14
6755,2022-10-20,Kensington and Chelsea,8
6756,2022-10-20,Kingston upon Thames,5
6757,2022-10-20,Lambeth,15
6758,2022-10-20,Lewisham,22
6759,2022-10-20,Merton,6
6760,2022-10-20,Newham,23
6761,2022-10-20,Out of force,8
6762,2022-10-20,Redbridge,7
6763,2022-10-20,Richmond upon Thames,4
6764,2022-10-20,Southwark,12
